AccountNumber,NMI,DeviceNumber,DeviceType,RegisterCode,RateTypeDescription,StartDate,EndDate,ProfileReadValue,RegisterReadValue,QualityFlag,BOMTEMP
7060472128,43102824698,700373538,COMMS4D,73538#E1,Generalusage,11/01/2020 10:00,11/01/2020 10:29,0,0,A,17.9
7060472128,43102824698,700373538,COMMS4D,73538#B1,Solar,11/01/2020 10:30,11/01/2020 10:59,0.292,0,A,18.2
7060472128,43102824698,700373538,COMMS4D,73538#E1,Generalusage,11/01/2020 10:30,11/01/2020 10:59,0,0,A,18.2
7060472128,43102824698,700373538,COMMS4D,73538#B1,Solar,11/01/2020 11:00,11/01/2020 11:29,0.244,0,A,18.1
7060472128,43102824698,700373538,COMMS4D,73538#E1,Generalusage,11/01/2020 11:00,11/01/2020 11:29,0,0,A,18.1
7060472128,43102824698,700373538,COMMS4D,73538#B1,Solar,11/01/2020 11:30,11/01/2020 11:59,0.259,0,A,19.2
7060472128,43102824698,700373538,COMMS4D,73538#E1,Generalusage,11/01/2020 11:30,11/01/2020 11:59,0,0,A,19.2
7060472128,43102824698,700373538,COMMS4D,73538#B1,Solar,11/01/2020 12:00,11/01/2020 12:29,0.393,0,A,18.8
7060472128,43102824698,700373538,COMMS4D,73538#E1,Generalusage,11/01/2020 12:00,11/01/2020 12:29,0,0,A,18.8
7060472128,43102824698,700373538,COMMS4D,73538#B1,Solar,11/01/2020 12:30,11/01/2020 12:59,0.35,0,A,20.2
7060472128,43102824698,700373538,COMMS4D,73538#E1,Generalusage,11/01/2020 12:30,11/01/2020 12:59,0,0,A,20.2
7060472128,43102824698,700373538,COMMS4D,73538#B1,Solar,11/01/2020 13:00,11/01/2020 13:29,0.732,0,A,20
7060472128,43102824698,700373538,COMMS4D,73538#E1,Generalusage,11/01/2020 13:00,11/01/2020 13:29,0,0,A,20
7060472128,43102824698,700373538,COMMS4D,73538#B1,Solar,11/01/2020 13:30,11/01/2020 13:59,1.131,0,A,20.5
7060472128,43102824698,700373538,COMMS4D,73538#E1,Generalusage,11/01/2020 13:30,11/01/2020 13:59,0,0,A,20.5
7060472128,43102824698,700373538,COMMS4D,73538#B1,Solar,11/01/2020 14:00,11/01/2020 14:29,0.796,0,A,20.9
7060472128,43102824698,700373538,COMMS4D,73538#E1,Generalusage,11/01/2020 14:00,11/01/2020 14:29,0,0,A,20.9
7060472128,43102824698,700373538,COMMS4D,73538#B1,Solar,11/01/2020 14:30,11/01/2020 14:59,1.154,0,A,21.7
7060472128,43102824698,700373538,COMMS4D,73538#E1,Generalusage,11/01/2020 14:30,11/01/2020 14:59,0,0,A,21.7
7060472128,43102824698,700373538,COMMS4D,73538#B1,Solar,11/01/2020 15:00,11/01/2020 15:29,1.061,0,A,20.1
7060472128,43102824698,700373538,COMMS4D,73538#E1,Generalusage,11/01/2020 15:00,11/01/2020 15:29,0,0,A,20.1
7060472128,43102824698,700373538,COMMS4D,73538#B1,Solar,11/01/2020 15:30,11/01/2020 15:59,0.479,0,A,19.2
7060472128,43102824698,700373538,COMMS4D,73538#E1,Generalusage,11/01/2020 15:30,11/01/2020 15:59,0,0,A,19.2
7060472128,43102824698,700373538,COMMS4D,73538#B1,Solar,11/01/2020 16:00,11/01/2020 16:29,0.426,0,A,19.1
7060472128,43102824698,700373538,COMMS4D,73538#E1,Generalusage,11/01/2020 16:00,11/01/2020 16:29,0,0,A,19.1
7060472128,43102824698,700373538,COMMS4D,73538#B1,Solar,11/01/2020 16:30,11/01/2020 16:59,0.501,0,A,18.6
7060472128,43102824698,700373538,COMMS4D,73538#E1,Generalusage,11/01/2020 16:30,11/01/2020 16:59,0,0,A,18.6
7060472128,43102824698,700373538,COMMS4D,73538#B1,Solar,11/01/2020 17:00,11/01/2020 17:29,0.284,0,A,17.8
7060472128,43102824698,700373538,COMMS4D,73538#E1,Generalusage,11/01/2020 17:00,11/01/2020 17:29,0.003,0,A,17.8
7060472128,43102824698,700373538,COMMS4D,73538#B1,Solar,11/01/2020 17:30,11/01/2020 17:59,0.089,0,A,18
7060472128,43102824698,700373538,COMMS4D,73538#E1,Generalusage,11/01/2020 17:30,11/01/2020 17:59,0.136,0,A,18
7060472128,43102824698,700373538,COMMS4D,73538#B1,Solar,11/01/2020 18:00,11/01/2020 18:29,0.008,0,A,17.8
7060472128,43102824698,700373538,COMMS4D,73538#E1,Generalusage,11/01/2020 18:00,11/01/2020 18:29,0.084,0,A,17.8
7060472128,43102824698,700373538,COMMS4D,73538#B1,Solar,11/01/2020 18:30,11/01/2020 18:59,0,0,A,17.4
7060472128,43102824698,700373538,COMMS4D,73538#E1,Generalusage,11/01/2020 18:30,11/01/2020 18:59,0.133,0,A,17.4
7060472128,43102824698,700373538,COMMS4D,73538#B1,Solar,11/01/2020 19:00,11/01/2020 19:29,0,0,A,17.2
7060472128,43102824698,700373538,COMMS4D,73538#E1,Generalusage,11/01/2020 19:00,11/01/2020 19:29,0.237,0,A,17.2
7060472128,43102824698,700373538,COMMS4D,73538#B1,Solar,11/01/2020 19:30,11/01/2020 19:59,0,0,A,16.9
7060472128,43102824698,700373538,COMMS4D,73538#E1,Generalusage,11/01/2020 19:30,11/01/2020 19:59,0.313,0,A,16.9
7060472128,43102824698,700373538,COMMS4D,73538#B1,Solar,11/01/2020 20:00,11/01/2020 20:29,0,0,A,16.8
7060472128,43102824698,700373538,COMMS4D,73538#E1,Generalusage,11/01/2020 20:00,11/01/2020 20:29,0.278,0,A,16.8
7060472128,43102824698,700373538,COMMS4D,73538#B1,Solar,11/01/2020 20:30,11/01/2020 20:59,0,0,A,16.6
7060472128,43102824698,700373538,COMMS4D,73538#E1,Generalusage,11/01/2020 20:30,11/01/2020 20:59,0.296,0,A,16.6
7060472128,43102824698,700373538,COMMS4D,73538#B1,Solar,11/01/2020 21:00,11/01/2020 21:29,0,0,A,16.5
7060472128,43102824698,700373538,COMMS4D,73538#E1,Generalusage,11/01/2020 21:00,11/01/2020 21:29,0.309,0,A,16.5
7060472128,43102824698,700373538,COMMS4D,73538#B1,Solar,11/01/2020 21:30,11/01/2020 21:59,0,0,A,16.3
7060472128,43102824698,700373538,COMMS4D,73538#E1,Generalusage,11/01/2020 21:30,11/01/2020 21:59,0.745,0,A,16.3
7060472128,43102824698,700373538,COMMS4D,73538#B1,Solar,11/01/2020 22:00,11/01/2020 22:29,0,0,A,16.1
7060472128,43102824698,700373538,COMMS4D,73538#E1,Generalusage,11/01/2020 22:00,11/01/2020 22:29,0.596,0,A,16.1
7060472128,43102824698,700373538,COMMS4D,73538#B1,Solar,11/01/2020 22:30,11/01/2020 22:59,0,0,A,15.6
7060472128,43102824698,700373538,COMMS4D,73538#E1,Generalusage,11/01/2020 22:30,11/01/2020 22:59,0.434,0,A,15.6
7060472128,43102824698,700373538,COMMS4D,73538#B1,Solar,11/01/2020 23:00,11/01/2020 23:29,0,0,A,15.4
7060472128,43102824698,700373538,COMMS4D,73538#E1,Generalusage,11/01/2020 23:00,11/01/2020 23:29,0.486,0,A,15.4
7060472128,43102824698,700373538,COMMS4D,73538#B1,Solar,11/01/2020 23:30,11/01/2020 23:59,0,0,A,15
7060472128,43102824698,700373538,COMMS4D,73538#E1,Generalusage,11/01/2020 23:30,11/01/2020 23:59,0.43,0,A,15
7060472128,43102824698,700373538,COMMS4D,73538#B1,Solar,12/01/2020 0:00,12/01/2020 0:29,0,0,A,14.7
7060472128,43102824698,700373538,COMMS4D,73538#E1,Generalusage,12/01/2020 0:00,12/01/2020 0:29,0.434,0,A,14.7
7060472128,43102824698,700373538,COMMS4D,73538#B1,Solar,12/01/2020 0:30,12/01/2020 0:59,0,0,A,14.5
7060472128,43102824698,700373538,COMMS4D,73538#E1,Generalusage,12/01/2020 0:30,12/01/2020 0:59,0.426,0,A,14.5
7060472128,43102824698,700373538,COMMS4D,73538#B1,Solar,12/01/2020 1:00,12/01/2020 1:29,0,0,A,14.1
7060472128,43102824698,700373538,COMMS4D,73538#E1,Generalusage,12/01/2020 1:00,12/01/2020 1:29,0.44,0,A,14.1
7060472128,43102824698,700373538,COMMS4D,73538#B1,Solar,12/01/2020 1:30,12/01/2020 1:59,0,0,A,13.5
7060472128,43102824698,700373538,COMMS4D,73538#E1,Generalusage,12/01/2020 1:30,12/01/2020 1:59,0.429,0,A,13.5
7060472128,43102824698,700373538,COMMS4D,73538#B1,Solar,12/01/2020 2:00,12/01/2020 2:29,0,0,A,13.5
7060472128,43102824698,700373538,COMMS4D,73538#E1,Generalusage,12/01/2020 2:00,12/01/2020 2:29,0.338,0,A,13.5
7060472128,43102824698,700373538,COMMS4D,73538#B1,Solar,12/01/2020 2:30,12/01/2020 2:59,0,0,A,13.5
7060472128,43102824698,700373538,COMMS4D,73538#E1,Generalusage,12/01/2020 2:30,12/01/2020 2:59,0.216,0,A,13.5
7060472128,43102824698,700373538,COMMS4D,73538#B1,Solar,12/01/2020 3:00,12/01/2020 3:29,0,0,A,14.2
7060472128,43102824698,700373538,COMMS4D,73538#E1,Generalusage,12/01/2020 3:00,12/01/2020 3:29,0.211,0,A,14.2
7060472128,43102824698,700373538,COMMS4D,73538#B1,Solar,12/01/2020 3:30,12/01/2020 3:59,0,0,A,14.5
7060472128,43102824698,700373538,COMMS4D,73538#E1,Generalusage,12/01/2020 3:30,12/01/2020 3:59,0.371,0,A,14.5
7060472128,43102824698,700373538,COMMS4D,73538#B1,Solar,12/01/2020 4:00,12/01/2020 4:29,0,0,A,14.6
7060472128,43102824698,700373538,COMMS4D,73538#E1,Generalusage,12/01/2020 4:00,12/01/2020 4:29,0.217,0,A,14.6
7060472128,43102824698,700373538,COMMS4D,73538#B1,Solar,12/01/2020 4:30,12/01/2020 4:59,0,0,A,14.4
7060472128,43102824698,700373538,COMMS4D,73538#E1,Generalusage,12/01/2020 4:30,12/01/2020 4:59,0.254,0,A,14.4
7060472128,43102824698,700373538,COMMS4D,73538#B1,Solar,12/01/2020 5:00,12/01/2020 5:29,0,0,A,14.4
7060472128,43102824698,700373538,COMMS4D,73538#E1,Generalusage,12/01/2020 5:00,12/01/2020 5:29,0.394,0,A,14.4
7060472128,43102824698,700373538,COMMS4D,73538#B1,Solar,12/01/2020 5:30,12/01/2020 5:59,0,0,A,14.3
7060472128,43102824698,700373538,COMMS4D,73538#E1,Generalusage,12/01/2020 5:30,12/01/2020 5:59,0.202,0,A,14.3
7060472128,43102824698,700373538,COMMS4D,73538#B1,Solar,12/01/2020 6:00,12/01/2020 6:29,0,0,A,14.6
7060472128,43102824698,700373538,COMMS4D,73538#E1,Generalusage,12/01/2020 6:00,12/01/2020 6:29,0.19,0,A,14.6
7060472128,43102824698,700373538,COMMS4D,73538#B1,Solar,12/01/2020 6:30,12/01/2020 6:59,0,0,A,14.9
7060472128,43102824698,700373538,COMMS4D,73538#E1,Generalusage,12/01/2020 6:30,12/01/2020 6:59,0.232,0,A,14.9
7060472128,43102824698,700373538,COMMS4D,73538#B1,Solar,12/01/2020 7:00,12/01/2020 7:29,0.001,0,A,15.6
7060472128,43102824698,700373538,COMMS4D,73538#E1,Generalusage,12/01/2020 7:00,12/01/2020 7:29,0.045,0,A,15.6
7060472128,43102824698,700373538,COMMS4D,73538#B1,Solar,12/01/2020 7:30,12/01/2020 7:59,0.071,0,A,15.9
7060472128,43102824698,700373538,COMMS4D,73538#E1,Generalusage,12/01/2020 7:30,12/01/2020 7:59,0.1,0,A,15.9
7060472128,43102824698,700373538,COMMS4D,73538#B1,Solar,12/01/2020 8:00,12/01/2020 8:29,0.029,0,A,16.5
7060472128,43102824698,700373538,COMMS4D,73538#E1,Generalusage,12/01/2020 8:00,12/01/2020 8:29,0.039,0,A,16.5
7060472128,43102824698,700373538,COMMS4D,73538#B1,Solar,12/01/2020 8:30,12/01/2020 8:59,0.193,0,A,16.7
7060472128,43102824698,700373538,COMMS4D,73538#E1,Generalusage,12/01/2020 8:30,12/01/2020 8:59,0.004,0,A,16.7
7060472128,43102824698,700373538,COMMS4D,73538#B1,Solar,12/01/2020 9:00,12/01/2020 9:29,0.132,0,A,18.3
7060472128,43102824698,700373538,COMMS4D,73538#E1,Generalusage,12/01/2020 9:00,12/01/2020 9:29,0.047,0,A,18.3
7060472128,43102824698,700373538,COMMS4D,73538#B1,Solar,12/01/2020 9:30,12/01/2020 9:59,0.037,0,A,18
7060472128,43102824698,700373538,COMMS4D,73538#E1,Generalusage,12/01/2020 9:30,12/01/2020 9:59,0.771,0,A,18
7060472128,43102824698,700373538,COMMS4D,73538#B1,Solar,12/01/2020 10:00,12/01/2020 10:29,0.085,0,A,18.8
7060472128,43102824698,700373538,COMMS4D,73538#E1,Generalusage,12/01/2020 10:00,12/01/2020 10:29,0.344,0,A,18.8
7060472128,43102824698,700373538,COMMS4D,73538#B1,Solar,12/01/2020 10:30,12/01/2020 10:59,0.001,0,A,18.9
7060472128,43102824698,700373538,COMMS4D,73538#E1,Generalusage,12/01/2020 10:30,12/01/2020 10:59,0.583,0,A,18.9
7060472128,43102824698,700373538,COMMS4D,73538#B1,Solar,12/01/2020 11:00,12/01/2020 11:29,0,0,A,19.1
7060472128,43102824698,700373538,COMMS4D,73538#E1,Generalusage,12/01/2020 11:00,12/01/2020 11:29,0.376,0,A,19.1
7060472128,43102824698,700373538,COMMS4D,73538#B1,Solar,12/01/2020 11:30,12/01/2020 11:59,0,0,A,18.9
7060472128,43102824698,700373538,COMMS4D,73538#E1,Generalusage,12/01/2020 11:30,12/01/2020 11:59,0.225,0,A,18.9
7060472128,43102824698,700373538,COMMS4D,73538#B1,Solar,12/01/2020 12:00,12/01/2020 12:29,0,0,A,18.6
7060472128,43102824698,700373538,COMMS4D,73538#E1,Generalusage,12/01/2020 12:00,12/01/2020 12:29,0.721,0,A,18.6
7060472128,43102824698,700373538,COMMS4D,73538#B1,Solar,12/01/2020 12:30,12/01/2020 12:59,0,0,A,18.3
7060472128,43102824698,700373538,COMMS4D,73538#E1,Generalusage,12/01/2020 12:30,12/01/2020 12:59,0.281,0,A,18.3
7060472128,43102824698,700373538,COMMS4D,73538#B1,Solar,12/01/2020 13:00,12/01/2020 13:29,0,0,A,18.9
7060472128,43102824698,700373538,COMMS4D,73538#E1,Generalusage,12/01/2020 13:00,12/01/2020 13:29,0.601,0,A,18.9
7060472128,43102824698,700373538,COMMS4D,73538#B1,Solar,12/01/2020 13:30,12/01/2020 13:59,0,0,A,18.5
7060472128,43102824698,700373538,COMMS4D,73538#E1,Generalusage,12/01/2020 13:30,12/01/2020 13:59,0.136,0,A,18.5
7060472128,43102824698,700373538,COMMS4D,73538#B1,Solar,12/01/2020 14:00,12/01/2020 14:29,0,0,A,18.2
7060472128,43102824698,700373538,COMMS4D,73538#E1,Generalusage,12/01/2020 14:00,12/01/2020 14:29,0.185,0,A,18.2
7060472128,43102824698,700373538,COMMS4D,73538#B1,Solar,12/01/2020 14:30,12/01/2020 14:59,0,0,A,18.5
7060472128,43102824698,700373538,COMMS4D,73538#E1,Generalusage,12/01/2020 14:30,12/01/2020 14:59,0.193,0,A,18.5
7060472128,43102824698,700373538,COMMS4D,73538#B1,Solar,12/01/2020 15:00,12/01/2020 15:29,0,0,A,18.7
7060472128,43102824698,700373538,COMMS4D,73538#E1,Generalusage,12/01/2020 15:00,12/01/2020 15:29,0.352,0,A,18.7
7060472128,43102824698,700373538,COMMS4D,73538#B1,Solar,12/01/2020 15:30,12/01/2020 15:59,0,0,A,19.9
7060472128,43102824698,700373538,COMMS4D,73538#E1,Generalusage,12/01/2020 15:30,12/01/2020 15:59,0.277,0,A,19.9
7060472128,43102824698,700373538,COMMS4D,73538#B1,Solar,12/01/2020 16:00,12/01/2020 16:29,0.006,0,A,19.5
7060472128,43102824698,700373538,COMMS4D,73538#E1,Generalusage,12/01/2020 16:00,12/01/2020 16:29,0.054,0,A,19.5
7060472128,43102824698,700373538,COMMS4D,73538#B1,Solar,12/01/2020 16:30,12/01/2020 16:59,0,0,A,19.4
7060472128,43102824698,700373538,COMMS4D,73538#E1,Generalusage,12/01/2020 16:30,12/01/2020 16:59,0.161,0,A,19.4
7060472128,43102824698,700373538,COMMS4D,73538#B1,Solar,12/01/2020 17:00,12/01/2020 17:29,0,0,A,19.5
7060472128,43102824698,700373538,COMMS4D,73538#E1,Generalusage,12/01/2020 17:00,12/01/2020 17:29,0.162,0,A,19.5
7060472128,43102824698,700373538,COMMS4D,73538#B1,Solar,12/01/2020 17:30,12/01/2020 17:59,0,0,A,20.3
7060472128,43102824698,700373538,COMMS4D,73538#E1,Generalusage,12/01/2020 17:30,12/01/2020 17:59,0.361,0,A,20.3
7060472128,43102824698,700373538,COMMS4D,73538#B1,Solar,12/01/2020 18:00,12/01/2020 18:29,0,0,A,21.2
7060472128,43102824698,700373538,COMMS4D,73538#E1,Generalusage,12/01/2020 18:00,12/01/2020 18:29,0.441,0,A,21.2
7060472128,43102824698,700373538,COMMS4D,73538#B1,Solar,12/01/2020 18:30,12/01/2020 18:59,0,0,A,20.7
7060472128,43102824698,700373538,COMMS4D,73538#E1,Generalusage,12/01/2020 18:30,12/01/2020 18:59,0.32,0,A,20.7
7060472128,43102824698,700373538,COMMS4D,73538#B1,Solar,12/01/2020 19:00,12/01/2020 19:29,0,0,A,20.6
7060472128,43102824698,700373538,COMMS4D,73538#E1,Generalusage,12/01/2020 19:00,12/01/2020 19:29,0.32,0,A,20.6
7060472128,43102824698,700373538,COMMS4D,73538#B1,Solar,12/01/2020 19:30,12/01/2020 19:59,0,0,A,19.7
7060472128,43102824698,700373538,COMMS4D,73538#E1,Generalusage,12/01/2020 19:30,12/01/2020 19:59,0.351,0,A,19.7
7060472128,43102824698,700373538,COMMS4D,73538#B1,Solar,12/01/2020 20:00,12/01/2020 20:29,0,0,A,19.4
7060472128,43102824698,700373538,COMMS4D,73538#E1,Generalusage,12/01/2020 20:00,12/01/2020 20:29,0.316,0,A,19.4
7060472128,43102824698,700373538,COMMS4D,73538#B1,Solar,12/01/2020 20:30,12/01/2020 20:59,0,0,A,19.5
7060472128,43102824698,700373538,COMMS4D,73538#E1,Generalusage,12/01/2020 20:30,12/01/2020 20:59,0.277,0,A,19.5
7060472128,43102824698,700373538,COMMS4D,73538#B1,Solar,12/01/2020 21:00,12/01/2020 21:29,0,0,A,19.3
7060472128,43102824698,700373538,COMMS4D,73538#E1,Generalusage,12/01/2020 21:00,12/01/2020 21:29,0.102,0,A,19.3
7060472128,43102824698,700373538,COMMS4D,73538#B1,Solar,12/01/2020 21:30,12/01/2020 21:59,0,0,A,18.3
7060472128,43102824698,700373538,COMMS4D,73538#E1,Generalusage,12/01/2020 21:30,12/01/2020 21:59,0.149,0,A,18.3
7060472128,43102824698,700373538,COMMS4D,73538#B1,Solar,12/01/2020 22:00,12/01/2020 22:29,0,0,A,17.1
7060472128,43102824698,700373538,COMMS4D,73538#E1,Generalusage,12/01/2020 22:00,12/01/2020 22:29,0.123,0,A,17.1
7060472128,43102824698,700373538,COMMS4D,73538#B1,Solar,12/01/2020 22:30,12/01/2020 22:59,0,0,A,16.3
7060472128,43102824698,700373538,COMMS4D,73538#E1,Generalusage,12/01/2020 22:30,12/01/2020 22:59,0.123,0,A,16.3
7060472128,43102824698,700373538,COMMS4D,73538#B1,Solar,12/01/2020 23:00,12/01/2020 23:29,0,0,A,16.1
7060472128,43102824698,700373538,COMMS4D,73538#E1,Generalusage,12/01/2020 23:00,12/01/2020 23:29,0.108,0,A,16.1
7060472128,43102824698,700373538,COMMS4D,73538#B1,Solar,12/01/2020 23:30,12/01/2020 23:59,0,0,A,15.7
7060472128,43102824698,700373538,COMMS4D,73538#E1,Generalusage,12/01/2020 23:30,12/01/2020 23:59,0.113,0,A,15.7
7060472128,43102824698,700373538,COMMS4D,73538#B1,Solar,13/01/2020 0:00,13/01/2020 0:29,0,0,A,15.5
7060472128,43102824698,700373538,COMMS4D,73538#E1,Generalusage,13/01/2020 0:00,13/01/2020 0:29,0.112,0,A,15.5
7060472128,43102824698,700373538,COMMS4D,73538#B1,Solar,13/01/2020 0:30,13/01/2020 0:59,0,0,A,15.3
7060472128,43102824698,700373538,COMMS4D,73538#E1,Generalusage,13/01/2020 0:30,13/01/2020 0:59,0.097,0,A,15.3
7060472128,43102824698,700373538,COMMS4D,73538#B1,Solar,13/01/2020 1:00,13/01/2020 1:29,0,0,A,15
7060472128,43102824698,700373538,COMMS4D,73538#E1,Generalusage,13/01/2020 1:00,13/01/2020 1:29,0.117,0,A,15
7060472128,43102824698,700373538,COMMS4D,73538#B1,Solar,13/01/2020 1:30,13/01/2020 1:59,0,0,A,14.7
7060472128,43102824698,700373538,COMMS4D,73538#E1,Generalusage,13/01/2020 1:30,13/01/2020 1:59,0.095,0,A,14.7
7060472128,43102824698,700373538,COMMS4D,73538#B1,Solar,13/01/2020 2:00,13/01/2020 2:29,0,0,A,14.4
7060472128,43102824698,700373538,COMMS4D,73538#E1,Generalusage,13/01/2020 2:00,13/01/2020 2:29,0.117,0,A,14.4
7060472128,43102824698,700373538,COMMS4D,73538#B1,Solar,13/01/2020 2:30,13/01/2020 2:59,0,0,A,14
7060472128,43102824698,700373538,COMMS4D,73538#E1,Generalusage,13/01/2020 2:30,13/01/2020 2:59,0.099,0,A,14
7060472128,43102824698,700373538,COMMS4D,73538#B1,Solar,13/01/2020 3:00,13/01/2020 3:29,0,0,A,13.7
7060472128,43102824698,700373538,COMMS4D,73538#E1,Generalusage,13/01/2020 3:00,13/01/2020 3:29,0.107,0,A,13.7
7060472128,43102824698,700373538,COMMS4D,73538#B1,Solar,13/01/2020 3:30,13/01/2020 3:59,0,0,A,13.6
7060472128,43102824698,700373538,COMMS4D,73538#E1,Generalusage,13/01/2020 3:30,13/01/2020 3:59,0.108,0,A,13.6
7060472128,43102824698,700373538,COMMS4D,73538#B1,Solar,13/01/2020 4:00,13/01/2020 4:29,0,0,A,13.8
7060472128,43102824698,700373538,COMMS4D,73538#E1,Generalusage,13/01/2020 4:00,13/01/2020 4:29,0.106,0,A,13.8
7060472128,43102824698,700373538,COMMS4D,73538#B1,Solar,13/01/2020 4:30,13/01/2020 4:59,0,0,A,13.8
7060472128,43102824698,700373538,COMMS4D,73538#E1,Generalusage,13/01/2020 4:30,13/01/2020 4:59,0.12,0,A,13.8
7060472128,43102824698,700373538,COMMS4D,73538#B1,Solar,13/01/2020 5:00,13/01/2020 5:29,0,0,A,13.5
7060472128,43102824698,700373538,COMMS4D,73538#E1,Generalusage,13/01/2020 5:00,13/01/2020 5:29,0.087,0,A,13.5
7060472128,43102824698,700373538,COMMS4D,73538#B1,Solar,13/01/2020 5:30,13/01/2020 5:59,0,0,A,13.7
7060472128,43102824698,700373538,COMMS4D,73538#E1,Generalusage,13/01/2020 5:30,13/01/2020 5:59,0.122,0,A,13.7
7060472128,43102824698,700373538,COMMS4D,73538#B1,Solar,13/01/2020 6:00,13/01/2020 6:29,0,0,A,14
7060472128,43102824698,700373538,COMMS4D,73538#E1,Generalusage,13/01/2020 6:00,13/01/2020 6:29,0.09,0,A,14
7060472128,43102824698,700373538,COMMS4D,73538#B1,Solar,13/01/2020 6:30,13/01/2020 6:59,0,0,A,14.3
7060472128,43102824698,700373538,COMMS4D,73538#E1,Generalusage,13/01/2020 6:30,13/01/2020 6:59,0.092,0,A,14.3
7060472128,43102824698,700373538,COMMS4D,73538#B1,Solar,13/01/2020 7:00,13/01/2020 7:29,0.001,0,A,15.1
7060472128,43102824698,700373538,COMMS4D,73538#E1,Generalusage,13/01/2020 7:00,13/01/2020 7:29,0.029,0,A,15.1
7060472128,43102824698,700373538,COMMS4D,73538#B1,Solar,13/01/2020 7:30,13/01/2020 7:59,0.011,0,A,15.6
7060472128,43102824698,700373538,COMMS4D,73538#E1,Generalusage,13/01/2020 7:30,13/01/2020 7:59,0.085,0,A,15.6
7060472128,43102824698,700373538,COMMS4D,73538#B1,Solar,13/01/2020 8:00,13/01/2020 8:29,0.141,0,A,15.7
7060472128,43102824698,700373538,COMMS4D,73538#E1,Generalusage,13/01/2020 8:00,13/01/2020 8:29,0.028,0,A,15.7
7060472128,43102824698,700373538,COMMS4D,73538#B1,Solar,13/01/2020 8:30,13/01/2020 8:59,0.459,0,A,13.4
7060472128,43102824698,700373538,COMMS4D,73538#E1,Generalusage,13/01/2020 8:30,13/01/2020 8:59,0.069,0,A,13.4
7060472128,43102824698,700373538,COMMS4D,73538#B1,Solar,13/01/2020 9:00,13/01/2020 9:29,1.253,0,A,16.4
7060472128,43102824698,700373538,COMMS4D,73538#E1,Generalusage,13/01/2020 9:00,13/01/2020 9:29,0,0,A,16.4
7060472128,43102824698,700373538,COMMS4D,73538#B1,Solar,13/01/2020 9:30,13/01/2020 9:59,1.656,0,A,17.7
7060472128,43102824698,700373538,COMMS4D,73538#E1,Generalusage,13/01/2020 9:30,13/01/2020 9:59,0,0,A,17.7
7060472128,43102824698,700373538,COMMS4D,73538#B1,Solar,13/01/2020 10:00,13/01/2020 10:29,1.828,0,A,17.8
7060472128,43102824698,700373538,COMMS4D,73538#E1,Generalusage,13/01/2020 10:00,13/01/2020 10:29,0,0,A,17.8
7060472128,43102824698,700373538,COMMS4D,73538#B1,Solar,13/01/2020 10:30,13/01/2020 10:59,1.057,0,A,18.2
7060472128,43102824698,700373538,COMMS4D,73538#E1,Generalusage,13/01/2020 10:30,13/01/2020 10:59,0.003,0,A,18.2
7060472128,43102824698,700373538,COMMS4D,73538#B1,Solar,13/01/2020 11:00,13/01/2020 11:29,0.597,0,A,18.8
7060472128,43102824698,700373538,COMMS4D,73538#E1,Generalusage,13/01/2020 11:00,13/01/2020 11:29,0,0,A,18.8
7060472128,43102824698,700373538,COMMS4D,73538#B1,Solar,13/01/2020 11:30,13/01/2020 11:59,0.631,0,A,18.7
7060472128,43102824698,700373538,COMMS4D,73538#E1,Generalusage,13/01/2020 11:30,13/01/2020 11:59,0.03,0,A,18.7
7060472128,43102824698,700373538,COMMS4D,73538#B1,Solar,13/01/2020 12:00,13/01/2020 12:29,0.876,0,A,17.9
7060472128,43102824698,700373538,COMMS4D,73538#E1,Generalusage,13/01/2020 12:00,13/01/2020 12:29,0,0,A,17.9
7060472128,43102824698,700373538,COMMS4D,73538#B1,Solar,13/01/2020 12:30,13/01/2020 12:59,1.325,0,A,17.5
7060472128,43102824698,700373538,COMMS4D,73538#E1,Generalusage,13/01/2020 12:30,13/01/2020 12:59,0,0,A,17.5
7060472128,43102824698,700373538,COMMS4D,73538#B1,Solar,13/01/2020 13:00,13/01/2020 13:29,1.242,0,A,17.7
7060472128,43102824698,700373538,COMMS4D,73538#E1,Generalusage,13/01/2020 13:00,13/01/2020 13:29,0,0,A,17.7
7060472128,43102824698,700373538,COMMS4D,73538#B1,Solar,13/01/2020 13:30,13/01/2020 13:59,0.918,0,A,17.6
7060472128,43102824698,700373538,COMMS4D,73538#E1,Generalusage,13/01/2020 13:30,13/01/2020 13:59,0,0,A,17.6
7060472128,43102824698,700373538,COMMS4D,73538#B1,Solar,13/01/2020 14:00,13/01/2020 14:29,1.346,0,A,18.1
7060472128,43102824698,700373538,COMMS4D,73538#E1,Generalusage,13/01/2020 14:00,13/01/2020 14:29,0,0,A,18.1
7060472128,43102824698,700373538,COMMS4D,73538#B1,Solar,13/01/2020 14:30,13/01/2020 14:59,1.483,0,A,17.6
7060472128,43102824698,700373538,COMMS4D,73538#E1,Generalusage,13/01/2020 14:30,13/01/2020 14:59,0,0,A,17.6
7060472128,43102824698,700373538,COMMS4D,73538#B1,Solar,13/01/2020 15:00,13/01/2020 15:29,1.225,0,A,19.3
7060472128,43102824698,700373538,COMMS4D,73538#E1,Generalusage,13/01/2020 15:00,13/01/2020 15:29,0,0,A,19.3
